3组_25号_开关设定,MODBUS RTU,6x,1745,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_25,16-bit Unsigned
3组_26号_开关设定,MODBUS RTU,6x,1746,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_26,16-bit Unsigned
3组_27号_开关设定,MODBUS RTU,6x,1747,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_27,16-bit Unsigned
3组_28号_开关设定,MODBUS RTU,6x,1748,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_28,16-bit Unsigned
3组_29号_开关设定,MODBUS RTU,6x,1749,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_29,16-bit Unsigned
3组_30号_开关设定,MODBUS RTU,6x,1750,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_30,16-bit Unsigned
3组_31号_开关设定,MODBUS RTU,6x,1751,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_31,16-bit Unsigned
3组_32号_开关设定,MODBUS RTU,6x,1752,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_32,16-bit Unsigned
3组_33号_开关设定,MODBUS RTU,6x,1753,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_33,16-bit Unsigned
3组_34号_开关设定,MODBUS RTU,6x,1754,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_34,16-bit Unsigned
3组_35号_开关设定,MODBUS RTU,6x,1755,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_35,16-bit Unsigned
3组_36号_开关设定,MODBUS RTU,6x,1756,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_36,16-bit Unsigned
3组_37号_开关设定,MODBUS RTU,6x,1757,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_37,16-bit Unsigned
3组_38号_开关设定,MODBUS RTU,6x,1758,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_38,16-bit Unsigned
3组_39号_开关设定,MODBUS RTU,6x,1759,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_39,16-bit Unsigned
3组_40号_开关设定,MODBUS RTU,6x,1760,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_40,16-bit Unsigned
3组_41号_开关设定,MODBUS RTU,6x,1761,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_41,16-bit Unsigned
3组_42号_开关设定,MODBUS RTU,6x,1762,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_42,16-bit Unsigned
3组_43号_开关设定,MODBUS RTU,6x,1763,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_43,16-bit Unsigned
3组_44号_开关设定,MODBUS RTU,6x,1764,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_44,16-bit Unsigned
3组_45号_开关设定,MODBUS RTU,6x,1765,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_45,16-bit Unsigned
3组_46号_开关设定,MODBUS RTU,6x,1766,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_46,16-bit Unsigned
3组_47号_开关设定,MODBUS RTU,6x,1767,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_47,16-bit Unsigned
3组_48号_开关设定,MODBUS RTU,6x,1768,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_48,16-bit Unsigned
3组_49号_开关设定,MODBUS RTU,6x,1769,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_49,16-bit Unsigned
3组_50号_开关设定,MODBUS RTU,6x,1770,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_50,16-bit Unsigned
3组_51号_开关设定,MODBUS RTU,6x,1771,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_51,16-bit Unsigned
3组_52号_开关设定,MODBUS RTU,6x,1772,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_52,16-bit Unsigned
3组_53号_开关设定,MODBUS RTU,6x,1773,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_53,16-bit Unsigned
3组_54号_开关设定,MODBUS RTU,6x,1774,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_54,16-bit Unsigned
3组_55号_开关设定,MODBUS RTU,6x,1775,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_55,16-bit Unsigned
3组_56号_开关设定,MODBUS RTU,6x,1776,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_56,16-bit Unsigned
3组_57号_开关设定,MODBUS RTU,6x,1777,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_57,16-bit Unsigned
3组_58号_开关设定,MODBUS RTU,6x,1778,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_58,16-bit Unsigned
3组_59号_开关设定,MODBUS RTU,6x,1779,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_59,16-bit Unsigned
3组_60号_开关设定,MODBUS RTU,6x,1780,单机开关：写1启动，写0停止；原昆仑变量:开关_3组_60,16-bit Unsigned
4组_01号_开关设定,MODBUS RTU,6x,1781,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_01,16-bit Unsigned
4组_02号_开关设定,MODBUS RTU,6x,1782,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_02,16-bit Unsigned
4组_03号_开关设定,MODBUS RTU,6x,1783,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_03,16-bit Unsigned
4组_04号_开关设定,MODBUS RTU,6x,1784,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_04,16-bit Unsigned
4组_05号_开关设定,MODBUS RTU,6x,1785,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_05,16-bit Unsigned
4组_06号_开关设定,MODBUS RTU,6x,1786,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_06,16-bit Unsigned
4组_07号_开关设定,MODBUS RTU,6x,1787,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_07,16-bit Unsigned
4组_08号_开关设定,MODBUS RTU,6x,1788,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_08,16-bit Unsigned
4组_09号_开关设定,MODBUS RTU,6x,1789,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_09,16-bit Unsigned
4组_10号_开关设定,MODBUS RTU,6x,1790,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_10,16-bit Unsigned
4组_11号_开关设定,MODBUS RTU,6x,1791,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_11,16-bit Unsigned
4组_12号_开关设定,MODBUS RTU,6x,1792,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_12,16-bit Unsigned
4组_13号_开关设定,MODBUS RTU,6x,1793,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_13,16-bit Unsigned
4组_14号_开关设定,MODBUS RTU,6x,1794,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_14,16-bit Unsigned
4组_15号_开关设定,MODBUS RTU,6x,1795,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_15,16-bit Unsigned
4组_16号_开关设定,MODBUS RTU,6x,1796,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_16,16-bit Unsigned
4组_17号_开关设定,MODBUS RTU,6x,1797,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_17,16-bit Unsigned
4组_18号_开关设定,MODBUS RTU,6x,1798,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_18,16-bit Unsigned
4组_19号_开关设定,MODBUS RTU,6x,1799,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_19,16-bit Unsigned
4组_20号_开关设定,MODBUS RTU,6x,1800,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_20,16-bit Unsigned
4组_21号_开关设定,MODBUS RTU,6x,1801,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_21,16-bit Unsigned
4组_22号_开关设定,MODBUS RTU,6x,1802,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_22,16-bit Unsigned
4组_23号_开关设定,MODBUS RTU,6x,1803,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_23,16-bit Unsigned
4组_24号_开关设定,MODBUS RTU,6x,1804,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_24,16-bit Unsigned
4组_25号_开关设定,MODBUS RTU,6x,1805,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_25,16-bit Unsigned
4组_26号_开关设定,MODBUS RTU,6x,1806,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_26,16-bit Unsigned
4组_27号_开关设定,MODBUS RTU,6x,1807,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_27,16-bit Unsigned
4组_28号_开关设定,MODBUS RTU,6x,1808,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_28,16-bit Unsigned
4组_29号_开关设定,MODBUS RTU,6x,1809,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_29,16-bit Unsigned
4组_30号_开关设定,MODBUS RTU,6x,1810,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_30,16-bit Unsigned
4组_31号_开关设定,MODBUS RTU,6x,1811,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_31,16-bit Unsigned
4组_32号_开关设定,MODBUS RTU,6x,1812,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_32,16-bit Unsigned
4组_33号_开关设定,MODBUS RTU,6x,1813,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_33,16-bit Unsigned
4组_34号_开关设定,MODBUS RTU,6x,1814,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_34,16-bit Unsigned
4组_35号_开关设定,MODBUS RTU,6x,1815,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_35,16-bit Unsigned
4组_36号_开关设定,MODBUS RTU,6x,1816,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_36,16-bit Unsigned
4组_37号_开关设定,MODBUS RTU,6x,1817,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_37,16-bit Unsigned
4组_38号_开关设定,MODBUS RTU,6x,1818,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_38,16-bit Unsigned
4组_39号_开关设定,MODBUS RTU,6x,1819,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_39,16-bit Unsigned
4组_40号_开关设定,MODBUS RTU,6x,1820,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_40,16-bit Unsigned
4组_41号_开关设定,MODBUS RTU,6x,1821,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_41,16-bit Unsigned
4组_42号_开关设定,MODBUS RTU,6x,1822,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_42,16-bit Unsigned
4组_43号_开关设定,MODBUS RTU,6x,1823,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_43,16-bit Unsigned
4组_44号_开关设定,MODBUS RTU,6x,1824,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_44,16-bit Unsigned
4组_45号_开关设定,MODBUS RTU,6x,1825,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_45,16-bit Unsigned
4组_46号_开关设定,MODBUS RTU,6x,1826,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_46,16-bit Unsigned
4组_47号_开关设定,MODBUS RTU,6x,1827,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_47,16-bit Unsigned
4组_48号_开关设定,MODBUS RTU,6x,1828,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_48,16-bit Unsigned
4组_49号_开关设定,MODBUS RTU,6x,1829,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_49,16-bit Unsigned
4组_50号_开关设定,MODBUS RTU,6x,1830,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_50,16-bit Unsigned
4组_51号_开关设定,MODBUS RTU,6x,1831,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_51,16-bit Unsigned
4组_52号_开关设定,MODBUS RTU,6x,1832,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_52,16-bit Unsigned
4组_53号_开关设定,MODBUS RTU,6x,1833,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_53,16-bit Unsigned
4组_54号_开关设定,MODBUS RTU,6x,1834,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_54,16-bit Unsigned
4组_55号_开关设定,MODBUS RTU,6x,1835,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_55,16-bit Unsigned
4组_56号_开关设定,MODBUS RTU,6x,1836,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_56,16-bit Unsigned
4组_57号_开关设定,MODBUS RTU,6x,1837,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_57,16-bit Unsigned
4组_58号_开关设定,MODBUS RTU,6x,1838,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_58,16-bit Unsigned
4组_59号_开关设定,MODBUS RTU,6x,1839,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_59,16-bit Unsigned
4组_60号_开关设定,MODBUS RTU,6x,1840,单机开关：写1启动，写0停止；原昆仑变量:开关_4组_60,16-bit Unsigned
5组_01号_开关设定,MODBUS RTU,6x,1841,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_01,16-bit Unsigned
5组_02号_开关设定,MODBUS RTU,6x,1842,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_02,16-bit Unsigned
5组_03号_开关设定,MODBUS RTU,6x,1843,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_03,16-bit Unsigned
5组_04号_开关设定,MODBUS RTU,6x,1844,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_04,16-bit Unsigned
5组_05号_开关设定,MODBUS RTU,6x,1845,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_05,16-bit Unsigned
5组_06号_开关设定,MODBUS RTU,6x,1846,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_06,16-bit Unsigned
5组_07号_开关设定,MODBUS RTU,6x,1847,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_07,16-bit Unsigned
5组_08号_开关设定,MODBUS RTU,6x,1848,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_08,16-bit Unsigned
5组_09号_开关设定,MODBUS RTU,6x,1849,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_09,16-bit Unsigned
5组_10号_开关设定,MODBUS RTU,6x,1850,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_10,16-bit Unsigned
5组_11号_开关设定,MODBUS RTU,6x,1851,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_11,16-bit Unsigned
5组_12号_开关设定,MODBUS RTU,6x,1852,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_12,16-bit Unsigned
5组_13号_开关设定,MODBUS RTU,6x,1853,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_13,16-bit Unsigned
5组_14号_开关设定,MODBUS RTU,6x,1854,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_14,16-bit Unsigned
5组_15号_开关设定,MODBUS RTU,6x,1855,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_15,16-bit Unsigned
5组_16号_开关设定,MODBUS RTU,6x,1856,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_16,16-bit Unsigned
5组_17号_开关设定,MODBUS RTU,6x,1857,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_17,16-bit Unsigned
5组_18号_开关设定,MODBUS RTU,6x,1858,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_18,16-bit Unsigned
5组_19号_开关设定,MODBUS RTU,6x,1859,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_19,16-bit Unsigned
5组_20号_开关设定,MODBUS RTU,6x,1860,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_20,16-bit Unsigned
5组_21号_开关设定,MODBUS RTU,6x,1861,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_21,16-bit Unsigned
5组_22号_开关设定,MODBUS RTU,6x,1862,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_22,16-bit Unsigned
5组_23号_开关设定,MODBUS RTU,6x,1863,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_23,16-bit Unsigned
5组_24号_开关设定,MODBUS RTU,6x,1864,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_24,16-bit Unsigned
5组_25号_开关设定,MODBUS RTU,6x,1865,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_25,16-bit Unsigned
5组_26号_开关设定,MODBUS RTU,6x,1866,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_26,16-bit Unsigned
5组_27号_开关设定,MODBUS RTU,6x,1867,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_27,16-bit Unsigned
5组_28号_开关设定,MODBUS RTU,6x,1868,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_28,16-bit Unsigned
5组_29号_开关设定,MODBUS RTU,6x,1869,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_29,16-bit Unsigned
5组_30号_开关设定,MODBUS RTU,6x,1870,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_30,16-bit Unsigned
5组_31号_开关设定,MODBUS RTU,6x,1871,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_31,16-bit Unsigned
5组_32号_开关设定,MODBUS RTU,6x,1872,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_32,16-bit Unsigned
5组_33号_开关设定,MODBUS RTU,6x,1873,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_33,16-bit Unsigned
5组_34号_开关设定,MODBUS RTU,6x,1874,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_34,16-bit Unsigned
5组_35号_开关设定,MODBUS RTU,6x,1875,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_35,16-bit Unsigned
5组_36号_开关设定,MODBUS RTU,6x,1876,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_36,16-bit Unsigned
5组_37号_开关设定,MODBUS RTU,6x,1877,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_37,16-bit Unsigned
5组_38号_开关设定,MODBUS RTU,6x,1878,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_38,16-bit Unsigned
5组_39号_开关设定,MODBUS RTU,6x,1879,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_39,16-bit Unsigned
5组_40号_开关设定,MODBUS RTU,6x,1880,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_40,16-bit Unsigned
5组_41号_开关设定,MODBUS RTU,6x,1881,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_41,16-bit Unsigned
5组_42号_开关设定,MODBUS RTU,6x,1882,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_42,16-bit Unsigned
5组_43号_开关设定,MODBUS RTU,6x,1883,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_43,16-bit Unsigned
5组_44号_开关设定,MODBUS RTU,6x,1884,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_44,16-bit Unsigned
5组_45号_开关设定,MODBUS RTU,6x,1885,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_45,16-bit Unsigned
5组_46号_开关设定,MODBUS RTU,6x,1886,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_46,16-bit Unsigned
5组_47号_开关设定,MODBUS RTU,6x,1887,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_47,16-bit Unsigned
5组_48号_开关设定,MODBUS RTU,6x,1888,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_48,16-bit Unsigned
5组_49号_开关设定,MODBUS RTU,6x,1889,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_49,16-bit Unsigned
5组_50号_开关设定,MODBUS RTU,6x,1890,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_50,16-bit Unsigned
5组_51号_开关设定,MODBUS RTU,6x,1891,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_51,16-bit Unsigned
5组_52号_开关设定,MODBUS RTU,6x,1892,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_52,16-bit Unsigned
5组_53号_开关设定,MODBUS RTU,6x,1893,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_53,16-bit Unsigned
5组_54号_开关设定,MODBUS RTU,6x,1894,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_54,16-bit Unsigned
5组_55号_开关设定,MODBUS RTU,6x,1895,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_55,16-bit Unsigned
5组_56号_开关设定,MODBUS RTU,6x,1896,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_56,16-bit Unsigned
5组_57号_开关设定,MODBUS RTU,6x,1897,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_57,16-bit Unsigned
5组_58号_开关设定,MODBUS RTU,6x,1898,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_58,16-bit Unsigned
5组_59号_开关设定,MODBUS RTU,6x,1899,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_59,16-bit Unsigned
5组_60号_开关设定,MODBUS RTU,6x,1900,单机开关：写1启动，写0停止；原昆仑变量:开关_5组_60,16-bit Unsigned
1组_01号_运行时间,MODBUS RTU,4x,2001,运行时间数据；原昆仑变量:运行时间001,16-bit Unsigned
1组_02号_运行时间,MODBUS RTU,4x,2002,运行时间数据；原昆仑变量:运行时间002,16-bit Unsigned
1组_03号_运行时间,MODBUS RTU,4x,2003,运行时间数据；原昆仑变量:运行时间003,16-bit Unsigned
1组_04号_运行时间,MODBUS RTU,4x,2004,运行时间数据；原昆仑变量:运行时间004,16-bit Unsigned
1组_05号_运行时间,MODBUS RTU,4x,2005,运行时间数据；原昆仑变量:运行时间005,16-bit Unsigned
1组_06号_运行时间,MODBUS RTU,4x,2006,运行时间数据；原昆仑变量:运行时间006,16-bit Unsigned
1组_07号_运行时间,MODBUS RTU,4x,2007,运行时间数据；原昆仑变量:运行时间007,16-bit Unsigned
1组_08号_运行时间,MODBUS RTU,4x,2008,运行时间数据；原昆仑变量:运行时间008,16-bit Unsigned
1组_09号_运行时间,MODBUS RTU,4x,2009,运行时间数据；原昆仑变量:运行时间009,16-bit Unsigned
1组_10号_运行时间,MODBUS RTU,4x,2010,运行时间数据；原昆仑变量:运行时间010,16-bit Unsigned
1组_11号_运行时间,MODBUS RTU,4x,2011,运行时间数据；原昆仑变量:运行时间011,16-bit Unsigned
1组_12号_运行时间,MODBUS RTU,4x,2012,运行时间数据；原昆仑变量:运行时间012,16-bit Unsigned
1组_13号_运行时间,MODBUS RTU,4x,2013,运行时间数据；原昆仑变量:运行时间013,16-bit Unsigned
1组_14号_运行时间,MODBUS RTU,4x,2014,运行时间数据；原昆仑变量:运行时间014,16-bit Unsigned
1组_15号_运行时间,MODBUS RTU,4x,2015,运行时间数据；原昆仑变量:运行时间015,16-bit Unsigned
1组_16号_运行时间,MODBUS RTU,4x,2016,运行时间数据；原昆仑变量:运行时间016,16-bit Unsigned
1组_17号_运行时间,MODBUS RTU,4x,2017,运行时间数据；原昆仑变量:运行时间017,16-bit Unsigned
1组_18号_运行时间,MODBUS RTU,4x,2018,运行时间数据；原昆仑变量:运行时间018,16-bit Unsigned
1组_19号_运行时间,MODBUS RTU,4x,2019,运行时间数据；原昆仑变量:运行时间019,16-bit Unsigned
1组_20号_运行时间,MODBUS RTU,4x,2020,运行时间数据；原昆仑变量:运行时间020,16-bit Unsigned
1组_21号_运行时间,MODBUS RTU,4x,2021,运行时间数据；原昆仑变量:运行时间021,16-bit Unsigned
1组_22号_运行时间,MODBUS RTU,4x,2022,运行时间数据；原昆仑变量:运行时间022,16-bit Unsigned
1组_23号_运行时间,MODBUS RTU,4x,2023,运行时间数据；原昆仑变量:运行时间023,16-bit Unsigned
1组_24号_运行时间,MODBUS RTU,4x,2024,运行时间数据；原昆仑变量:运行时间024,16-bit Unsigned
1组_25号_运行时间,MODBUS RTU,4x,2025,运行时间数据；原昆仑变量:运行时间025,16-bit Unsigned
1组_26号_运行时间,MODBUS RTU,4x,2026,运行时间数据；原昆仑变量:运行时间026,16-bit Unsigned
1组_27号_运行时间,MODBUS RTU,4x,2027,运行时间数据；原昆仑变量:运行时间027,16-bit Unsigned
1组_28号_运行时间,MODBUS RTU,4x,2028,运行时间数据；原昆仑变量:运行时间028,16-bit Unsigned
1组_29号_运行时间,MODBUS RTU,4x,2029,运行时间数据；原昆仑变量:运行时间029,16-bit Unsigned
1组_30号_运行时间,MODBUS RTU,4x,2030,运行时间数据；原昆仑变量:运行时间030,16-bit Unsigned
1组_31号_运行时间,MODBUS RTU,4x,2031,运行时间数据；原昆仑变量:运行时间031,16-bit Unsigned
1组_32号_运行时间,MODBUS RTU,4x,2032,运行时间数据；原昆仑变量:运行时间032,16-bit Unsigned
1组_33号_运行时间,MODBUS RTU,4x,2033,运行时间数据；原昆仑变量:运行时间033,16-bit Unsigned
1组_34号_运行时间,MODBUS RTU,4x,2034,运行时间数据；原昆仑变量:运行时间034,16-bit Unsigned
1组_35号_运行时间,MODBUS RTU,4x,2035,运行时间数据；原昆仑变量:运行时间035,16-bit Unsigned
1组_36号_运行时间,MODBUS RTU,4x,2036,运行时间数据；原昆仑变量:运行时间036,16-bit Unsigned
1组_37号_运行时间,MODBUS RTU,4x,2037,运行时间数据；原昆仑变量:运行时间037,16-bit Unsigned
1组_38号_运行时间,MODBUS RTU,4x,2038,运行时间数据；原昆仑变量:运行时间038,16-bit Unsigned
1组_39号_运行时间,MODBUS RTU,4x,2039,运行时间数据；原昆仑变量:运行时间039,16-bit Unsigned
1组_40号_运行时间,MODBUS RTU,4x,2040,运行时间数据；原昆仑变量:运行时间040,16-bit Unsigned
1组_41号_运行时间,MODBUS RTU,4x,2041,运行时间数据；原昆仑变量:运行时间041,16-bit Unsigned
1组_42号_运行时间,MODBUS RTU,4x,2042,运行时间数据；原昆仑变量:运行时间042,16-bit Unsigned
1组_43号_运行时间,MODBUS RTU,4x,2043,运行时间数据；原昆仑变量:运行时间043,16-bit Unsigned
1组_44号_运行时间,MODBUS RTU,4x,2044,运行时间数据；原昆仑变量:运行时间044,16-bit Unsigned
1组_45号_运行时间,MODBUS RTU,4x,2045,运行时间数据；原昆仑变量:运行时间045,16-bit Unsigned
1组_46号_运行时间,MODBUS RTU,4x,2046,运行时间数据；原昆仑变量:运行时间046,16-bit Unsigned
1组_47号_运行时间,MODBUS RTU,4x,2047,运行时间数据；原昆仑变量:运行时间047,16-bit Unsigned
1组_48号_运行时间,MODBUS RTU,4x,2048,运行时间数据；原昆仑变量:运行时间048,16-bit Unsigned
1组_49号_运行时间,MODBUS RTU,4x,2049,运行时间数据；原昆仑变量:运行时间049,16-bit Unsigned
1组_50号_运行时间,MODBUS RTU,4x,2050,运行时间数据；原昆仑变量:运行时间050,16-bit Unsigned
1组_51号_运行时间,MODBUS RTU,4x,2051,运行时间数据；原昆仑变量:运行时间051,16-bit Unsigned
1组_52号_运行时间,MODBUS RTU,4x,2052,运行时间数据；原昆仑变量:运行时间052,16-bit Unsigned
1组_53号_运行时间,MODBUS RTU,4x,2053,运行时间数据；原昆仑变量:运行时间053,16-bit Unsigned
1组_54号_运行时间,MODBUS RTU,4x,2054,运行时间数据；原昆仑变量:运行时间054,16-bit Unsigned
1组_55号_运行时间,MODBUS RTU,4x,2055,运行时间数据；原昆仑变量:运行时间055,16-bit Unsigned
1组_56号_运行时间,MODBUS RTU,4x,2056,运行时间数据；原昆仑变量:运行时间056,16-bit Unsigned
1组_57号_运行时间,MODBUS RTU,4x,2057,运行时间数据；原昆仑变量:运行时间057,16-bit Unsigned
1组_58号_运行时间,MODBUS RTU,4x,2058,运行时间数据；原昆仑变量:运行时间058,16-bit Unsigned
1组_59号_运行时间,MODBUS RTU,4x,2059,运行时间数据；原昆仑变量:运行时间059,16-bit Unsigned
1组_60号_运行时间,MODBUS RTU,4x,2060,运行时间数据；原昆仑变量:运行时间060,16-bit Unsigned
2组_01号_运行时间,MODBUS RTU,4x,2061,运行时间数据；原昆仑变量:运行时间061,16-bit Unsigned
2组_02号_运行时间,MODBUS RTU,4x,2062,运行时间数据；原昆仑变量:运行时间062,16-bit Unsigned
